_id,userId,problemId,problemTitle,language,code,status,submittedAt,submissionId,__v
6982d0e4313f449218209b00,6982c6e1313f449218208550,698234bd2fd0434e56a6111b,Third Maximum Number,python,https://leetcode.com/problems/third-maximum-number/submissions/1907494226/,submitted,2026-02-04T04:53:56.241Z,160,0
6982d0f7313f449218209b12,6982c75b313f449218208709,698234bd2fd0434e56a60d41,Climbing Stairs,java,class Solution {\n    public int climbStairs(int n) {\n        int[] dp = new int[45];\n        dp[0] = 1;dp[1] = 2;\n        for(int i=2;i<n;i++){\n            dp[i] = dp[i-1]+dp[i-2];\n        }\n        return dp[n-1];\n    }\n},submitted,2026-02-04T04:54:15.028Z,161,0
6982d0f9313f449218209b18,6982c904503a1536cfa61d9e,698234bd2fd0434e56a60d41,Climbing Stairs,c,#include <stdio.h>\n\n\nint memo[46];\n\nint climbStairs_recursive(int n) {\n    if (n <= 2) {\n        return n; \n    }\n    \n    if (memo[n] != 0) {\n        return memo[n];\n    }\n    \n       memo[n] = climbStairs_recursive(n - 1) + climbStairs_recursive(n - 2);\n    \n    return memo[n];\n}\n\n\nint climbStairs(int n) {\n    \n    for (int i = 0; i <= n; i++) {\n        memo[i] = 0;\n    }\n    return climbStairs_recursive(n);\n},submitted,2026-02-04T04:54:17.648Z,162,0
6982d0fa313f449218209b1e,6982c75b313f449218208709,698234bd2fd0434e56a60d41,Climbing Stairs,java,class Solution {\n    public int climbStairs(int n) {\n        int[] dp = new int[45];\n        dp[0] = 1;dp[1] = 2;\n        for(int i=2;i<n;i++){\n            dp[i] = dp[i-1]+dp[i-2];\n        }\n        return dp[n-1];\n    }\n},submitted,2026-02-04T04:54:18.462Z,163,0
6982d0fb313f449218209b24,6982c732313f449218208696,698234bd2fd0434e56a60d41,Climbing Stairs,cpp,"class Solution {\npublic:\n    int climbStairs(int n) {\n        if(n==1)return 1;\n        if(n==2)return 2;\n        int sum=0;\n        int f1=1,f2=2;\n       for(int i=3;i<=n;i++){\n          sum=f1+f2;\n          f1=f2;\n          f2=sum;\n       }\n       return sum;\n    }\n};",submitted,2026-02-04T04:54:19.102Z,164,0
6982d122313f449218209ce1,6982c6e1313f449218208550,698234bd2fd0434e56a6111b,Third Maximum Number,java,"class Solution {\n    public int thirdMax(int[] nums) {\n        long max1=Long.MIN_VALUE,max2=Long.MIN_VALUE,max3=Long.MIN_VALUE;\n       for(int i=0;i<nums.length;i++)\n       {     long n=nums[i];\n            if(max1==n|| max2==n|| max3==n) continue;\n            if(n>max1){\n                max3=max2;\n                max2=max1;\n                max1=n;\n            }else if(n>max2){\n                max3=max2;\n                max2=n;\n            }else if(n>max3) max3=n;\n        }\n        return (int)((max3==Long.MIN_VALUE)?max1:max3);\n\n    }\n}",submitted,2026-02-04T04:54:58.743Z,165,0
6982d126313f449218209ced,6982c6e1313f449218208550,698234bd2fd0434e56a6111b,Third Maximum Number,java,"class Solution {\n    public int thirdMax(int[] nums) {\n        long max1=Long.MIN_VALUE,max2=Long.MIN_VALUE,max3=Long.MIN_VALUE;\n       for(int i=0;i<nums.length;i++)\n       {     long n=nums[i];\n            if(max1==n|| max2==n|| max3==n) continue;\n            if(n>max1){\n                max3=max2;\n                max2=max1;\n                max1=n;\n            }else if(n>max2){\n                max3=max2;\n                max2=n;\n            }else if(n>max3) max3=n;\n        }\n        return (int)((max3==Long.MIN_VALUE)?max1:max3);\n\n    }\n}",submitted,2026-02-04T04:55:02.013Z,166,0
6982d143313f449218209cff,6982c6ee313f4492182085b4,698234bd2fd0434e56a60d41,Climbing Stairs,java,class Solution {\n    public int climbStairs(int n) {\n        int sum = 0;\n        if(n == 1) return 1;\n        int[] dp = new int[n+1];\n        dp[0] = 1;\n        dp[1] = 1;\n        for(int i = 2;i <= n;i++){\n            dp[i] = dp[i - 1] + dp[i - 2];\n        }\n        \n        return dp[n];\n        \n    }\n},submitted,2026-02-04T04:55:31.978Z,167,0
6982d146313f449218209d05,6982c70598be081303a0d230,698234bd2fd0434e56a60d41,Climbing Stairs,java,class Solution {\n    public int climbStairs(int n) {\n        if(n<=1) return 1;\n        int[] dp=new int[n+1];\n        dp[0]=1;\n        dp[1]=1;\n        for(int i=2;i<n+1;i++){\n            dp[i]=dp[i-1]+dp[i-2];\n        }\n        return dp[n];\n    }\n},submitted,2026-02-04T04:55:34.139Z,168,0
6982d154313f449218209d1d,6982c6e1313f449218208550,698234bd2fd0434e56a60d41,Climbing Stairs,java,"class Solution {\n    public int climbStairs(int n) {\n        if(n<=2) return n;\n        int a=1,b=1;\n        for(int i=1;i<n;i++){\n            int temp=a;\n            a=b;\n            b=temp+b;\n        }\n        return b;  \n          }\n}",submitted,2026-02-04T04:55:48.833Z,169,0
6982d159313f449218209d29,6982c724313f44921820866f,698234bd2fd0434e56a6111b,Third Maximum Number,java,class Solution {\n    public int thirdMax(int[] nums) {\n        long f = Long.MIN_VALUE;\n        long s = Long.MIN_VALUE;\n        long t = Long.MIN_VALUE;\n        \n        for(int num:nums)\n        {\n            if(num==f ||num==s||num==t) \n            {continue;}\n            if(num>f)\n            {\n                t=s;\n                s=f;\n                f=num;\n            }\n            else if(num>s)\n            {\n                t=s;\n                s=num;\n            }\n            else if(num>t)\n            {\n                t=num;\n            }\n        }\n       return (t==Long.MIN_VALUE)? (int)f:(int)t;\n    }\n},submitted,2026-02-04T04:55:53.749Z,170,0
6982d15c313f449218209d2f,6982c7991ce3d38f23ae7eb7,698234bd2fd0434e56a60d41,Climbing Stairs,java,"class Solution {\n    public int climbStairs(int n) {\n        if(n == 1) return 1;\n        if(n == 2) return 2;\n        int a = 1,b = 2,c = 0;\n        for(int i = 3;i <= n; i++){\n            c = a + b;\n            a = b;\n            b = c;\n        }\n        return c;\n    }\n}",submitted,2026-02-04T04:55:56.279Z,171,0
6982d15d313f449218209d35,6982c6d3313f4492182084f8,698234bd2fd0434e56a6111b,Third Maximum Number,c,"// Third Maximum Number\n// TODO: Implement solution\n\nint thirdMax(int* nums, int numsSize) {\n        int m1=INT_MIN,m2=INT_MIN,m3=INT_MIN,f=0,c=0;\n        for(int i=0;i<numsSize;i++){\n            if(m1<nums[i]){\n                m1=nums[i];\n            }\n        }\n        for(int i=0;i<numsSize;i++){\n            if(m2<nums[i] && m1!=nums[i]){\n                m2=nums[i];\n            }\n        }\n        for(int i=0;i<numsSize;i++){\n            if(m3<=nums[i] && m2!=nums[i] && m1!=nums[i]){\n                m3=nums[i];\n                f=1;\n            }\n        }\n        if(f==0)return m1;\n        return m3;\n}",submitted,2026-02-04T04:55:57.602Z,172,0
6982d169313f449218209d41,6982c6ab313f449218208354,698234bd2fd0434e56a6111b,Third Maximum Number,c,"int thirdMax(int* nums, int numsSize) {\n    int first,second,third;\n    if(numsSize<3){\n        if(nums[0]>nums[1]){\n            return nums[0];\n        }else{\n            return nums[1];\n        }\n    }\n    else{\n        for (int i = 0; i < numsSize; i++) {\n            int n = nums[i];\n            if (n == first || n == second || n == third)\n                continue;\n            if (n > first) {\n                third = second;\n                second = first;\n                first = n;\n            }\n            else if (n > second) {\n                third = second;\n                second = n;\n            }\n            else if (n > third) {\n                third = n;\n            }\n        }\n    return third;\n    }\n}",submitted,2026-02-04T04:56:09.560Z,173,0
6982d17e313f449218209d59,6982c724313f44921820866f,698234bd2fd0434e56a60d41,Climbing Stairs,java,class Solution {\n    public int climbStairs(int n) {\n        if(n<=2) return n;\n\n        int a=1;\n        int b=2;\n        for(int i=3;i<=n;i++)\n        {\n            int c=a+b;\n            a=b;\n            b=c;\n        }\n        return b;\n    }\n},submitted,2026-02-04T04:56:30.715Z,174,0
6982d184313f449218209d5f,6982c71198be081303a0d250,698234bd2fd0434e56a60d41,Climbing Stairs,java,"class Solution {\n    public int climbStairs(int n) {\n        if(n==1){\n            return 1;\n        }\n        if(n==2){\n            return 2;\n        }\n      int a=1,b=2,c=0;\n      for(int i=3;i<=n;i++){\n        c=a+b;\n        a=b;\n        b=c;\n      }\n      return c;  \n    }\n}",submitted,2026-02-04T04:56:36.375Z,175,0
6982d1bd313f449218209d7d,6982c6f3313f4492182085d1,698234bd2fd0434e56a6111b,Third Maximum Number,c,"// Third Maximum Number\n// TODO: Implement solution\n\nint thirdMax(int* nums, int numsSize) {\n    long long int max1=LONG_MIN, max2=LONG_MIN, max3=LONG_MIN;\n    for (int i=0;i<numsSize;i++) {\n        int n=nums[i];\n        if (n==max1||n==max2||n==max3) \n        continue;\n        if (n>max1) {\n            max3=max2;\n            max2=max1;\n            max1=n;\n        } else if(n>max2) {\n            max3=max2;\n            max2=n;\n        } else if(n>max3) {\n            max3=n;\n        }\n    }\n    if(max3==LONG_MIN){\n        return max1;\n    }\n    return max3;\n}",submitted,2026-02-04T04:57:33.626Z,176,0
6982d1c0313f449218209d83,6982c6f3313f4492182085d1,698234bd2fd0434e56a6111b,Third Maximum Number,c,"// Third Maximum Number\n// TODO: Implement solution\n\nint thirdMax(int* nums, int numsSize) {\n    long long int max1=LONG_MIN, max2=LONG_MIN, max3=LONG_MIN;\n    for (int i=0;i<numsSize;i++) {\n        int n=nums[i];\n        if (n==max1||n==max2||n==max3) \n        continue;\n        if (n>max1) {\n            max3=max2;\n            max2=max1;\n            max1=n;\n        } else if(n>max2) {\n            max3=max2;\n            max2=n;\n        } else if(n>max3) {\n            max3=n;\n        }\n    }\n    if(max3==LONG_MIN){\n        return max1;\n    }\n    return max3;\n}",submitted,2026-02-04T04:57:36.633Z,177,0
6982d1c6313f449218209d89,6982c71f98be081303a0d2a2,698234bd2fd0434e56a6111b,Third Maximum Number,cpp,// Third Maximum Number\n// TODO: Implement solution\n\nclass Solution {\npublic:\n    int thirdMax(vector<int>& nums) {\n        long f=INT_MIN;\n        long s=INT_MIN;\n        long t=INT_MIN;\n        int c=nums.size();\n    unordered_set<int> seen;\n    vector<int> result;\n    for (int x : nums) {\n        if (seen.find(x) == seen.end()) {\n            seen.insert(x);\n            result.push_back(x);\n        }\n    }\n        for(int i=0;i<result.size();i++){\n            if(result[i]>f){\n                t=s;\n                s=f;\n                f=result[i];\n            }\n            else if(result[i]>s){\n                t=s;\n                s=result[i];\n            }\n            else if(result[i]>t){\n                t=result[i];\n            }\n        }\n        if(result.size()<3){\n            return f;\n        }\n        else{\n            return t;\n        }\n        \n    }\n    \n};\n        \n  ,submitted,2026-02-04T04:57:42.572Z,178,0
6982d1eb313f449218209d95,6982c6de313f44921820853e,698234bd2fd0434e56a6111b,Third Maximum Number,java,class Solution {\n    public int thirdMax(int[] nums) {\n        Set<Integer> n=new HashSet<>();\n        for(int i:nums) n.add(i);\n        Integer[] a=n.toArray(new Integer[0]);\n       Arrays.sort(a);\n       if(a.length>=3)\n{       return a[a.length-3];\n \n   }\n   if(a.length<3) return a[a.length-1];\n    return 0;\n      }\n}    ,submitted,2026-02-04T04:58:19.789Z,179,0
6982d221313f449218209dcb,6982c6d7313f44921820851b,698234bd2fd0434e56a60d41,Climbing Stairs,c,"// Climbing Stairs\n// TODO: Implement solution\n\nvoid solution() {\n     if(n==1)\n    return 1;\n    if(n==2)\n    return 2;\n    int n1=1,n2=2;\n    int ans=n1+n2;\n    for(int i=0;i<n-3;i++){\n        n1=n2;\n        n2=ans;\n        ans=n1+n2;\n    }\n    return ans;\n}",submitted,2026-02-04T04:59:13.541Z,180,0
6982d221313f449218209dd2,6982c6d7313f44921820851b,698234bd2fd0434e56a60d41,Climbing Stairs,c,"// Climbing Stairs\n// TODO: Implement solution\n\nvoid solution() {\n     if(n==1)\n    return 1;\n    if(n==2)\n    return 2;\n    int n1=1,n2=2;\n    int ans=n1+n2;\n    for(int i=0;i<n-3;i++){\n        n1=n2;\n        n2=ans;\n        ans=n1+n2;\n    }\n    return ans;\n}",submitted,2026-02-04T04:59:13.977Z,181,0
6982d222313f449218209dd7,6982c6a6313f449218208344,698234bd2fd0434e56a6111b,Third Maximum Number,c,"int thirdMax(int* nums, int numsSize) {\n    long long firstmax = LLONG_MIN;\n    long long secondmax = LLONG_MIN;\n    long long thirdmax = LLONG_MIN;\n    for(int i=0; i<numsSize; i++){\n        if(nums[i]==firstmax || nums[i]==secondmax || nums[i]==thirdmax){\n            continue;\n        }\n        else if(nums[i]>firstmax){\n            thirdmax = secondmax;\n            secondmax = firstmax;\n            firstmax = nums[i];\n        }\n        else if(nums[i]>secondmax){\n            thirdmax = secondmax;\n            secondmax = nums[i];\n        }\n        else if(nums[i]>thirdmax){\n            thirdmax = nums[i];\n        }\n        \n    }\n    return (thirdmax==LLONG_MIN)?firstmax:thirdmax;\n}",submitted,2026-02-04T04:59:14.435Z,182,0
6982d238313f449218209e29,6982c6ad313f4492182083d4,698234bd2fd0434e56a6111b,Third Maximum Number,cpp,"// Third Maximum Number\n// TODO: Implement solution\n\nclass Solution {\npublic:\n    void solution() {\n        sort(nums.begin(),nums.end());\n        int index=1;\n        for(int i=1;i<nums.size();i++){\n            if(nums[i]!=nums[i-1]){\n                nums[index]=nums[i];\n                index++;\n            }\n        }\n        if(index<3){\n        if(index==1){\n            return nums[0];\n        }else if(nums[0]<nums[1]){\n            return nums[1];\n        }else{\n            return nums[0];\n        }\n        }\n        return nums[index-3];\n    }\n};",submitted,2026-02-04T04:59:36.455Z,183,0
6982d244313f449218209e47,6982c71398be081303a0d25b,698234bd2fd0434e56a6111b,Third Maximum Number,c,"// Third Maximum Number\n#include <limits.h>\n\nint thirdMax(int* nums, int numsSize) {\n    long first = LONG_MIN, second = LONG_MIN, third = LONG_MIN;\n\n    for (int i = 0; i < numsSize; i++) {\n        long x = nums[i];\n\n        if (x == first || x == second || x == third)\n            continue;\n\n        if (x > first) {\n            third = second;\n            second = first;\n            first = x;\n        } else if (x > second) {\n            third = second;\n            second = x;\n        } else if (x > third) {\n            third = x;\n        }\n    }\n\n    return (third == LONG_MIN) ? (int)first : (int)third;\n}\n",submitted,2026-02-04T04:59:48.554Z,184,0
6982d24d313f449218209e59,6982c7ae98be081303a0d370,698234bd2fd0434e56a60d41,Climbing Stairs,java,"class Solution {\n    public int climbStairs(int n) {\n        Map<Integer,Integer> m=new HashMap<>();\n        return climbing(n,m);\n    }\n    public int climbing(int n,Map<Integer,Integer> m){\n        if(n==0||n==1){\n            return 1;\n        }\n        if(!m.containsKey(n)){\n            m.put(n,climbing(n-1,m)+climbing(n-2,m));\n        }\n        return  m.get(n);\n    }\n}",submitted,2026-02-04T04:59:57.099Z,185,0
6982d261313f449218209e65,6982c74898be081303a0d326,698234bd2fd0434e56a6111b,Third Maximum Number,cpp,"class Solution {\npublic:\n    int thirdMax(vector<int>& nums) {\n        int count=0;\n        int first=INT_MIN;\n        {\n            for(int i=0;i<nums.size();i++)\n            {\n                first=max(first,nums[i]);\n\n            }\n            if(nums.size()<3)\n            {\n                return first;\n            }\n            else\n            {\n                count=1;\n                int second=INT_MIN;\n                for(int i=0;i<nums.size();i++)\n                {\n                    if(first>nums[i])\n                        second=max(second,nums[i]);\n                }\n                int third=INT_MIN;\n                for(int i=0;i<nums.size();i++)\n                {\n                    if(second>nums[i])\n                        third=max(third,nums[i]);\n                }\n\n                return third;\n\n\n        }\n    \n        \n    }\n\n\n    }\n};",submitted,2026-02-04T05:00:17.335Z,186,0
6982d284313f449218209e7d,6982c72898be081303a0d2c3,698234bd2fd0434e56a60d41,Climbing Stairs,java,"class Solution {\n    public Object solution(Object input) {\n        int n=input;\n        Map<Integer,Integer>m=new HashMap<>();\n        m.put(0,1);\n        m.put(1,1);\n        for(int i=2;i<=n;i++)\n        {\n            m.put(i,m.get(i-1)+m.get(i-2));\n        }\n        return m.get(n);\n    }\n}",submitted,2026-02-04T05:00:52.433Z,187,0
6982d294313f449218209e95,6982c72898be081303a0d2c3,698234bd2fd0434e56a60d41,Climbing Stairs,java,"class Solution {\n    public Object solution(Object input) {\n        int n=input;\n        Map<Integer,Integer>m=new HashMap<>();\n        m.put(0,1);\n        m.put(1,1);\n        for(int i=2;i<=n;i++)\n        {\n            m.put(i,m.get(i-1)+m.get(i-2));\n        }\n        return m.get(n);\n    }\n}",submitted,2026-02-04T05:01:08.432Z,188,0
6982d2c0313f449218209ea7,6982c6b0313f4492182083e3,698234bd2fd0434e56a60d41,Climbing Stairs,c,// Climbing Stairs\n// TODO: Implement solution\n\nint climbStairs(int n) {\n    long int p1=1;\n    long int p2=1;\n    for(int i=0;i<n;i++)\n    {\n        long int temp=p1;\n        p1=p1+p2;\n        p2=temp;\n    }\n    return (int)p2;\n},submitted,2026-02-04T05:01:52.196Z,189,0
6982d2d6313f449218209ec5,6982c6d8313f449218208520,698234bd2fd0434e56a6111b,Third Maximum Number,c,"int thirdMax(int* nums, int numsSize) {\n    long int max1=LONG_MIN,max2=LONG_MIN,max3=LONG_MIN;\n    int i;\n    for(i=0;i<numsSize;i++){\n        if(nums[i]==max1 || nums[i]==max2 || nums[i]==max3) continue;\n        if(nums[i]>max1){\n            max3=max2;\n            max2=max1;\n            max1=nums[i];\n        }\n        else if(nums[i]>max2){\n            max3=max2;\n            max2=nums[i];\n        }\n        else if(nums[i]>max3)\n            max3=nums[i];\n\n    }\n    if(max3==LONG_MIN){\n        return(max1);\n    }\n    return (max3);\n}",submitted,2026-02-04T05:02:14.054Z,190,0
6982d2ea313f449218209ee3,6982c6cd313f4492182084be,698234bd2fd0434e56a60d41,Climbing Stairs,c,"// Climbing Stairs\n// TODO: Implement solution\n\nvoid solution() \n{\n   \n   \n    if(n==0||n==1)\n    return 1;\n     int s=1,e=1;\n    for(int i=2;i<=n;i++)\n    {\n    int t=e;\n    e=e+s;\n    s=t;\n    \n    }\n    return ;\n\n}",submitted,2026-02-04T05:02:34.847Z,191,0
6982d306313f449218209ef5,6982c71e98be081303a0d296,698234bd2fd0434e56a60d41,Climbing Stairs,java,class Solution {\n    public int climbStairs(int n) {\n        int[] arr = new int[n+1];\n        arr[0]=1;\n        arr[1]=1;\n        for(int i = 2; i <= n; i++){\n            arr[i] = arr[i-1] + arr[i-2];\n        }\n        return arr[n];\n    }\n},submitted,2026-02-04T05:03:02.342Z,192,0
6982d308313f449218209efb,6982c6c2313f449218208477,698234bd2fd0434e56a6111b,Third Maximum Number,python,"class Solution:\n    def thirdMax(self, nums: List[int]) -> int:\n        sets=set(nums)\n        nums=list(sets)\n        nums.sort()\n        if len(nums)<3:\n             return max(nums)\n        else:\n             return nums[-3]",submitted,2026-02-04T05:03:04.583Z,193,0
6982d322313f449218209f07,6982c6ab313f44921820835a,698234bd2fd0434e56a6111b,Third Maximum Number,c,"int thirdMax(int* nums, int numsSize) {\n    for (int i = 0; i < numsSize; i++) {\n        for (int j = i + 1; j < numsSize; j++) {\n            if (nums[i] < nums[j]) {\n                int temp = nums[i];\n                nums[i] = nums[j];\n                nums[j] = temp;\n            }\n        }\n    }\n    int count, i = 0;\n    while (nums[i] != '\0') {\n        if (nums[i] != nums[i+1]) {\n            continue;\n        }else{\n            nums[i + 1] = nums[i + 2];\n        }\n        i++;\n    }\n    return nums[2];\n}",submitted,2026-02-04T05:03:30.481Z,194,0
6982d324313f449218209f0d,6982c6c3313f449218208485,698234bd2fd0434e56a60d41,Climbing Stairs,java,"class Solution {\n    public int climbStairs(int n) {\n        if(n<=3)return n;\n        int p1=3,p2=2,cur=0;\n        for(int i=3;i<n;i++){\n            cur=p1+p2;\n            p2=p1;\n            p1=cur;\n        }\n        return cur;\n    }\n}\n",submitted,2026-02-04T05:03:32.759Z,195,0
6982d338313f449218209f2b,6982c71298be081303a0d254,698234bd2fd0434e56a6111b,Third Maximum Number,cpp,class Solution {\npublic:\n    int thirdMax(vector<int>& nums) {\n        int n = nums.size();\n        int max = nums[0];\n        int min = nums[0];\n        int sec = 0;\n        for(int i=0;i<n;i++){\n            if(nums[i] > max){\n                max = nums[i];\n            }\n        }\n        for(int i=0;i<n;i++){\n            if(nums[i] < min){\n                min = nums[i];\n            }\n        }\n        for(int i=0;i<n;i++){\n            if(nums[i] > min && nums[i] < max){\n                sec = nums[i];\n            }\n        }\n        if(sec > 0){\n            return max;\n        }\n        return min;\n    }\n};,submitted,2026-02-04T05:03:52.693Z,196,0
6982d353313f449218209f43,6982c71298be081303a0d254,698234bd2fd0434e56a60d41,Climbing Stairs,cpp,lass Solution {\npublic:\n    int climbStairs(int n) {\n        int count;\n        if(n==1){\n            count = 1;\n        }else if(n==2){\n            count = 2;\n        }else if(n % 2  == 0){\n            count=2;\n        }else if(n==3){\n            count = 3;\n        }else{\n            count = 1;\n        }\n        return count;\n\n\n        \n    }\n};,submitted,2026-02-04T05:04:19.205Z,197,0
6982d37a313f449218209f49,6982c72798be081303a0d2bb,698234bd2fd0434e56a6111b,Third Maximum Number,python,"class Solution:\n    def thirdMax(self, nums: List[int]) -> int:\n        nums = sorted(set(nums))\n        if len(nums) < 3:\n            return nums[-1]\n        return nums[-3]\n",submitted,2026-02-04T05:04:58.128Z,198,0
6982d38a313f449218209f61,6982c701313f449218208603,698234bd2fd0434e56a6111b,Third Maximum Number,java,"class Solution {\n    public int thirdMax(int[] n)\n    {\n       int l=n.length;\n       int fmax=Integer.MIN_VALUE,smax=Integer.MIN_VALUE,tmax=Integer.MIN_VALUE;\n       HashSet<Integer> uni=new HashSet<>();\n       for(int i:n)\n       {\n          uni.add(i);\n       }\n       for(int i:uni)\n       {\n          if(fmax<i)\n          {\n            tmax=smax;\n            smax=fmax;\n            fmax=i;\n          }\n          else if(smax<i && smax!=fmax)\n          {\n             tmax=smax;\n             smax=i;\n          }\n          else if(tmax<i && tmax!=smax && tmax!=fmax)\n          {\n             tmax=i;\n          }\n       }\n       if(uni.size()<=2) return fmax;\n       return tmax;\n    }\n}",submitted,2026-02-04T05:05:14.155Z,199,0
6982d3b2313f449218209f79,6982c6ad313f4492182083d4,698234bd2fd0434e56a60d41,Climbing Stairs,cpp,// Climbing Stairs\n// TODO: Implement solution\n\nclass Solution {\npublic:\n    void solution() {\n         if(n==1)return 1;\n        if(n==2)return 2;\n        long first = 1;\n        long next = 2;\n        long val =0;\n        for(int i=3;i<=n;i++)\n        {\n            val = first+next;\n            first = next;\n            next = val;\n        }\n        return (int)val;\n    }\n};,submitted,2026-02-04T05:05:54.025Z,200,0
6982d3b8313f449218209f7f,6982c70598be081303a0d230,698234bd2fd0434e56a6111b,Third Maximum Number,java,class Solution {\n    public int thirdMax(int[] nums) {\n        Arrays.sort(nums);\n        int count=0;\n        for(int i=nums.length-1;i>0;i--){\n            if(nums[i]!=nums[i-1]) count++;\n            if(count==2) return nums[i-1];\n        }\n        return nums[nums.length-1];\n    }\n},submitted,2026-02-04T05:06:00.734Z,201,0
6982d3c2313f449218209f85,6982c7611ce3d38f23ae7ead,698234bd2fd0434e56a6111b,Third Maximum Number,java,class Solution {\n    public int thirdMax(int[] nums) {\n        Set<Integer> n= new HashSet<>();\n        for(int x : nums){\n            n.add(x);}\n        List<Integer>  l=new ArrayList<>(n);\n        Collections.sort(l);\n        if(l.size()==2) return l.get(1);\n        else if(l.size()==1) return l.get(0);\n        else return l.get(l.size()-3);}},submitted,2026-02-04T05:06:10.488Z,202,0
